Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2011","2011","tonnes","39","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2012","2012","tonnes","42","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2013","2013","tonnes","27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2014","2014","tonnes","34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2015","2015","tonnes","38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2016","2016","tonnes","41","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2017","2017","tonnes","50","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2018","2018","tonnes","55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1309","Insecticides","2019","2019","tonnes","39","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","345","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","315","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","267","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","250","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","254","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","263","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","277","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","259","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","405","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","362","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","202","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2003","2003","tonnes","332","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2004","2004","tonnes","291","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2005","2005","tonnes","290","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2006","2006","tonnes","322","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2007","2007","tonnes","334","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2008","2008","tonnes","296","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2009","2009","tonnes","276","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2010","2010","tonnes","254","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2011","2011","tonnes","264","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2012","2012","tonnes","257","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2013","2013","tonnes","223","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2014","2014","tonnes","239","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2015","2015","tonnes","224","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2016","2016","tonnes","247","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2017","2017","tonnes","235","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2018","2018","tonnes","257","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1320","Herbicides","2019","2019","tonnes","171","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1992","1992","tonnes","809","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1993","1993","tonnes","654","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1994","1994","tonnes","556","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1995","1995","tonnes","612","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1996","1996","tonnes","582","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1997","1997","tonnes","893","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1998","1998","tonnes","741","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","1999","1999","tonnes","782","F","FAO estimate"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2000","2000","tonnes","842","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2001","2001","tonnes","921","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2002","2002","tonnes","825","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2003","2003","tonnes","843","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2004","2004","tonnes","1142","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2005","2005","tonnes","968","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2006","2006","tonnes","817","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2007","2007","tonnes","689","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2008","2008","tonnes","847","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2009","2009","tonnes","795","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2010","2010","tonnes","789","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2011","2011","tonnes","797","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2012","2012","tonnes","700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2013","2013","tonnes","648","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2014","2014","tonnes","725","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2015","2015","tonnes","759","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2016","2016","tonnes","860","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2017","2017","tonnes","795","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","tonnes","849","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","tonnes","751","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","39562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","39147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","31839","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","29408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","31244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","27852","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","33236","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","34023","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","35070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","33614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","34597","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","35700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","40727","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","41586","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","47445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","41017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","39767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","39286","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","40719","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","35199","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","39043","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","53549","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","48668","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","54197","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","tonnes","61067","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","tonnes","59018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","61895","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","60896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","61343","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","61343","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1990","1990","tonnes","9194","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1991","1991","tonnes","9178","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1992","1992","tonnes","6742","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1993","1993","tonnes","5857","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1994","1994","tonnes","10646","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1995","1995","tonnes","9538","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1996","1996","tonnes","9758","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1997","1997","tonnes","9944","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1998","1998","tonnes","10173","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","1999","1999","tonnes","9985","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2000","2000","tonnes","10470","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2001","2001","tonnes","11781","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2002","2002","tonnes","11630","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2003","2003","tonnes","11645","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2004","2004","tonnes","12452","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2005","2005","tonnes","14144","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2006","2006","tonnes","13438","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2007","2007","tonnes","12740","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2008","2008","tonnes","13294","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2009","2009","tonnes","12624","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2010","2010","tonnes","14335","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2011","2011","tonnes","8146","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2012","2012","tonnes","7704","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2013","2013","tonnes","6909","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2014","2014","tonnes","7609","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2015","2015","tonnes","6825","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2016","2016","tonnes","7599","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2017","2017","tonnes","6663","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2018","2018","tonnes","6488","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1309","Insecticides","2019","2019","tonnes","6488","F","FAO estimate"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1990","1990","tonnes","13395","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1991","1991","tonnes","13747","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","12003","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","10579","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","7298","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","6326","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","8652","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","9153","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","9413","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","9066","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","9942","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","12138","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","10169","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2003","2003","tonnes","10528","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2004","2004","tonnes","12434","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2005","2005","tonnes","10216","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2006","2006","tonnes","10577","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2007","2007","tonnes","10973","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2008","2008","tonnes","10388","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2009","2009","tonnes","8781","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2010","2010","tonnes","10060","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2011","2011","tonnes","13835","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2012","2012","tonnes","13985","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2013","2013","tonnes","14719","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2014","2014","tonnes","14909","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2015","2015","tonnes","15586","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2016","2016","tonnes","15225","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2017","2017","tonnes","16077","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2018","2018","tonnes","16593","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1320","Herbicides","2019","2019","tonnes","16593","F","FAO estimate"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1990","1990","tonnes","12312","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1991","1991","tonnes","11582","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1992","1992","tonnes","10248","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1993","1993","tonnes","9344","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1994","1994","tonnes","10355","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1995","1995","tonnes","9021","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1996","1996","tonnes","10165","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
